sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id
Приятный сладковатый вкус нравится даже детям и не приходится заставлять принять их таблетку.,0,0,0,0,0,NEUTRAL,656242,4
"Арпетол - маленькие белые таблетки от вируса, гриппа, герпеса, бронхита.",0,0,0,1,0,DI[2],271739,1
"В первый раз кололи курс кортексина в пол годикп, поскольку малышка научилась сидеть, но садиться сасостоятельно даже не пыталась, научилась стоять, но вставать сама не пыталась тоже.",0,0,0,1,0,DI[3],7166276,2
Общее впечатление : а мне помогает при болях (спазмах) желудка RATING 4 NOTE,0,0,0,1,0,DI[6],647288,9
"Еще одно злоупотреблять так же нельзя, организм привыкнет и помогать перестанет.",0,0,0,0,0,NEUTRAL,2665699,6
"В итоге зрение перестало ухудшаться, сейчас заметны улучшения.",1,0,0,1,0,EF[5]|DI[7],2436921,3
"Вот тебе и разница, дороже не значит лучше.",0,0,0,0,0,NEUTRAL,2390747,5
"А еще после приема частенько болит желудок, особенно если выпить натощак.",0,0,1,0,0,ADR[2],110018,8
У этого препарата один минус это достаточно дорогостоящий препарат.,0,0,0,0,0,NEUTRAL,2543328,4
"Капли не противные, их можно использовать как для лечения так и для профилактики гриппа и ОРВИ.",0,0,0,1,0,DI[1],2389162,2
"Хочу всех предупредить у людей со слабой психикой, не в коем случае не принимать это препарат, первый раз столкнулась с этим ужасом, выпила пол таблетки, через час началась паника, страх, тряска, холодный пот, расстройство желудка, неметь рука, а самое страшное когда я закрыла глаза, думала спокойно усну как пологается, так меня как под наркозом вырубило, бигом проснулась и потом еще два часа боялась уснуть, чтоб не погружатся в тьму непонятную, вобщем засыннаешь не естественным путем, очень срашно, напоминает психотропные припараты, похожие на наркотики, или наркоз.",0,0,1,1,1,ADR[2]|DI[3]|Finding[1],667816,1
Кроме этого препарат обладает обширным спектром действия.,0,0,0,0,0,NEUTRAL,953794,7
Всего чего я добилась от этого препарата принимаего 3 дня - это нормализовалась температура и естественно прошёл озноб.,1,0,0,1,0,EF[2]|DI[1],886201,9
"Заметила, что дети стали меньше болеть, а если всё таки заболевают болезнь протекает легче и порою ограничевается только насморком.",1,0,0,1,0,EF[3]|DI[4],2436411,3
"Моё мнение, что за 220 руб этот препарат должен не только температуру сбивать!",0,0,0,1,0,DI[4],886201,11
Диверсия: полечил грипп - оставайся без детей.,0,0,0,1,0,DI[1],2544941,10
Время использования: 8 лет,0,0,0,0,0,NEUTRAL,2397861,12
"Запасаюсь и таблетками, у меня уже есть хорошее средство от гриппа и ОРВИ, проверенное с прошлого года.",1,0,0,1,0,EF[8]|DI[4],822369,3
"В аптеках во всех продается, очень мазь популярная, цена доступная, ну и эффект, два-три дня и боль от герпеса уходит, а потом и он сам подсыхает и исчезает с лица.",1,0,0,1,0,EF[3]|DI[2],2724762,4
"Раньше я пользовалась Нафтизином, но так как он вызывает сильнейшее привыкание и сушит слизистую пришлось заменить его на более дорогие препараты.",0,0,1,0,0,ADR[4],2436121,4
Мы принимали Киндинорм в комплексном лечении при нарушении речи.,0,0,0,1,0,DI[3],2460834,1
"Я отменила его, перестала давать, через два дня ребенок стал опять спокойненький.",0,0,0,0,1,Finding[4],1105026,5
По истечении 24часов стало полегче-думала болезнь пошла на спад... АГА!,0,1,0,0,0,INF[4],828556,3
"Однажды моя доченька очень сильно приболела, была очень высокая температура и давая жаропонижающие, она то отступала, то опять поднималась.",0,0,0,1,0,DI[4],608779,1
"Итог: препарат работает, но такая работа и её последствия - врагу не пожелаешь!",0,0,0,0,0,NEUTRAL,1133905,7
"Заварив сее средство в теплой воде и сразу выпив, особого облегчения не почувствовала.",0,1,0,0,0,INF[3],899066,5
"У меня двое детей и если они вдруг заболеют, то температура у них подскакивает очень высокая, не бывает чтобы они обошлись небольшим кашлем или насморком.",0,0,0,1,0,DI[3],2700724,2
"Общее впечатление : Удобно и эффективно, особенно весной RATING 4 NOTE",0,0,0,0,0,NEUTRAL,822369,15
"У меня частенько вскакивает на губах герпес, особенно почему то осенью и весной.",0,0,0,1,0,DI[2],609507,1
"Не люблю фероны, и больше не приобретаю их для своего ребенка.",0,0,0,0,0,NEUTRAL,2532936,12
"Практически каждый день пью корвалол в таблетках, т. к. удобно его пить где бы я не находилась.",0,0,0,0,0,NEUTRAL,907319,1
"Беру всегда на всякий случай, ведь с некоторых пор, моя дочь страдает атопической астмой.",0,0,0,0,1,Finding[2],5629005,5
Будьте осторожны в его применении.,0,0,0,0,0,NEUTRAL,3188437,12
"После приема антибиотиков частым негативным последствием является то, что появляется молочница.",0,0,1,0,0,ADR[1],1086939,1
"Когда к третьему дню я уже с дивана встать не мог, мама сильно удивилась, что мне не легче.",0,1,1,0,0,INF[1]|ADR[2],2388099,7
"Первый раз мой ребенок заболел где то в месяцев 8, температура, насморк, кашель.",0,0,0,1,0,DI[6],1068061,1
Перечитала внимательнее побочные эффекты и-вот она-крапивница.,0,0,1,0,0,ADR[1],2177673,7
"Перед сном и на утро сильно болели глаза, хоть волком вой.",0,0,1,0,0,ADR[6],2196209,7
"Единственное преимущество - это приемлемая цена, по сравнению с другими снотворными препаратами "" Сондокс"" очень дешевый, но качество не очень уж.",0,0,0,0,0,NEUTRAL,2671902,4
"Еще, до кучи, у старшего при недавнем приеме препарата вдруг проявилась аллергия по типу крапивницы.",0,0,1,0,0,ADR[4],4540580,8
"Есть и недостаток, свечи стоят очень дорого, а качество плохое, при вскрытии упаковки свечи ломаются, просто-напросто крошатся, 50% с упаковки пропадает.",0,0,0,0,0,NEUTRAL,591673,8
"Через 48 часов в среду проба была отрицательная, то есть без покраснения и отека.",0,0,0,0,1,Finding[2],1033114,6
"Раньше после капель запах корвалола ещё минимум пол-часа мог оставаться вокруг меня, выдавая родным и близким, что что то не так со мной, а сейчас с применением таблеток моя тревога менее заметна окружающим.",1,0,0,1,0,EF[5]|DI[4],598445,5
"Но при этом, никто не отменяет применение других лекарств для устранения насморка и боли в горле.",0,0,0,1,0,DI[3],635587,8
Мне не помогло.,0,1,0,0,0,INF[8],2733509,13
Перенесла я вакцинацию хорошо.,0,0,0,0,0,NEUTRAL,1033114,14
Орвирем нам помог уже несколько раз.,1,0,0,0,0,EF[2],603416,7
"От постоянного использования капель эффекта никакого-привыкаешь и результата нет, и тем более слизистая оболочка страдает.",0,1,1,0,0,INF[3]|ADR[2],913153,2
"А вообще, конечно, при любых расстройствах лучше обратиться к врачу, вот он и назначит то, что наверняка поможет.",0,0,0,1,0,DI[1],64509,8
"Общее впечатление : Курс прошёл,а горло так и болит...",0,1,0,1,0,INF[3]|DI[6],944009,11
"И как я удивилась когда на четвертый день малыш перестал кашлять, а на пятый мы пошли к врачу и нам сказали, что он здоров.",1,0,0,1,0,EF[6]|DI[2],610701,13
"В общем это хорошее средство от герпеса, но его нужно принимать курсом.",1,0,0,1,0,EF[8]|DI[7],609507,22
"Препарат глицин, 3 р. в день, мне назначал врач в комплексе с другими препаратами ( афобазол, фенибут), для снятия стресса, успокоения.",0,0,0,1,0,DI[3],878817,1
"Мы пробовали, когда была просто аллергия на непонятный нам продукт - легче не стало.",0,1,0,1,0,INF[5]|DI[1],591900,3
"Время покажет, эффективна ли вакцина, но знакомые и родственники, делающие ежегодно прививку Грипполом Плюс гриппом не болели.",0,0,0,0,1,Finding[2],588478,11
"Пила АД год, слезла с них, но опять почти все повторяется, замкнутый круг, как его разорвать?",0,0,0,0,0,NEUTRAL,2885113,2
"Доброго времени суток всем читателям сайта ""Отзовик"") С герпесом хотя бы раз сталкивались практически все, даже если кто-то считает, что у них была просто ""простуда на губах"", я их огорчу - это был герпес.",0,0,0,1,0,DI[2],2493805,1
Время использования: 1 месяц,0,0,0,0,0,NEUTRAL,275243,5
"Старший ребенок в садике, и постоянно болеет.",0,0,0,0,0,NEUTRAL,2398170,2
И поверьте (или даже точнее проверьте) настойка валерианы отлично отпускает желудочную боль и спазмы!!!,0,0,0,1,0,DI[4],647288,6
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7
"Сама принимала глицин в трудной ситуации, чтобы успокоиться - когда умер папа 1,5 года назад.",0,0,0,1,0,DI[1],822352,7
Но после сильного стресса в начале декабря герпес снова дал о себе знать.,0,1,0,1,0,INF[5]|DI[6],2734640,11
"Я это поняла, так как низ живота болел.",0,0,0,1,0,DI[2],882854,8
Может быть конечно аллергия на сам бальзам.,0,0,1,0,0,ADR[6],893239,16
через час вторую таблетку.,0,0,0,0,0,NEUTRAL,929986,10
"Она недорогая, простая в применении - всего лишь смазать внутри носа перед выходом из дома, и путь вирусной инфекции в организм закрыт) Ещё ею можно мазать герпетическую сыпь, особенно в комплексе с противовирусными таблетками.",0,0,0,1,0,DI[1],2445904,3
"С одной стороны таблетки помогают, но с другой стороны сильно калечат.",1,0,0,0,0,EF[4],6430802,33
"Побочные эффектами есть аллергические реакции, диарея, вздутие живота, рвота, задышка, правда при использовании данного препарата никаких реакций на него не было.",0,0,1,0,0,ADR[2],2535409,7
"На четвертый раз-второй день, у сына начался пристуобразный кашель, нос полностью перестал дышать(отек носа), сын начал тереть горло как будто и там отек произошел.",0,0,1,1,0,ADR[2]|DI[3],2439532,4
"И она была возмущена, почему я так и не прижгла эрозию.",0,0,0,1,0,DI[3],882854,11
"Насчет профилактики не могу сказать ничего, так как никогда заранее не пил лекарство.",0,0,0,0,1,Finding[3],2457936,12
Ужасный неэффективный препарат!,0,0,0,0,0,NEUTRAL,2461263,4
"Но стоит он в два раза дороже, чем анаферон - 350 рублей.",0,0,0,0,0,NEUTRAL,2541096,8
"Сейчас, когда ребенок подрос, иногда даю ему таблеточку для успокоения, обычно тоже вечером, для засыпания.",0,0,0,1,0,DI[7],822352,5
При ходьбе он заворачивал ножку внутрь.,0,0,0,1,0,DI[5],619561,2
"Потом все таки озноб, боли в горле и носовых пазухах возвращаются.",0,1,0,1,0,INF[4]|DI[2],2410173,7
И знаете он мне помог и причем существенно.,1,0,0,0,0,EF[2],885375,8
То есть когда препарат со временем перестает оказывать эффективное действие на организм.,0,0,0,0,0,NEUTRAL,875711,4
"), а сове это не просто, если привык засыпать после 3 утра.",0,0,0,1,0,DI[4],1133905,2
У моих деток после начала приема этого препарата появилась тяжелой формы медикаментозная аллергия.,0,0,1,0,0,ADR[3],2886803,3
"Таблетки Циклоферон я покупала еще в сентябре 2016 года, по совету врача начала давать его ребенку для профилактики вирусных инфекций перед походом в сад после летнего ""отпуска"".",0,0,0,1,0,DI[12],4453482,1
Переболела в легкой форме с небольшой температурой 37 и 1 и незначительным высыпанием.,0,0,0,1,0,DI[6],2177673,2
"А тут увесился соплями в отчем доме, когда к родителям ездил.",0,0,0,1,0,DI[3],2388099,3
"Температура сохраняется, сопли ручьем, горло режет ножами, голова раскалывается.",0,1,0,1,0,INF[2]|DI[3],942554,3
"Не хотелось никуда ходить, краситься и даже одеваться.",0,0,1,0,0,ADR[5],76765,9
Сосуды совсем не сужает!!,0,1,0,0,0,INF[4],2461263,2
После отмены таблеток все прошло через неделю.,0,0,0,0,0,NEUTRAL,747352,9
"У ребенка после первого приема покраснели брови, а после второго высыпало все тело, ребенку три месяца, ужасно перепугалась, скорее всего и зуд тела был, потому что совершенно спокойный ребенок капризничал весь день.",0,0,1,0,0,ADR[1],1313970,1
"Препарат только на один раз, организму он поможет, но дальше смысла нет деньги палить впустую.",0,1,0,0,0,INF[1],641485,6
Не жалею и только рада!,0,0,0,0,0,NEUTRAL,1410682,12
Рекомендую.,0,0,0,0,0,NEUTRAL,2445498,17
"Во время легкой простуды терапевт порекомендовал мне именно эти свечи, так как они безопасные и легко устраняют признаки простуды.",0,0,0,1,0,DI[1],1089645,2
"Не тратьте деньги на это неэффективное средство, мое мнение.",0,1,0,0,0,INF[2],2418508,5
У него много противопоказаний.,0,0,0,0,0,NEUTRAL,2693866,4
"Такое разрекламированное в последние годы средство ""Амизон"", а вот толку от него совершенно никакого.",0,0,0,0,0,NEUTRAL,936675,1
Принимала по инструкции и уже в конце рабочего дня почувствовала себя хорошо.,1,0,0,0,0,EF[3],24065,6
"Красивая упаковка, тубус, все удобно открывать, крем довольно приятный, но вот результата от него нет.",0,1,0,0,0,INF[6],588785,4
"Но если Вы болезнь переносите на ногах, то это не Ваше средство и не дай Бог, если за рулём транспортного средства, предупреждение на упаковке есть... Так как я болезнь переносила на ногах, то выпив в течение рабочего дня 2 таблетки, через час после применения последней меня начало ""вырубать"" в маршрутном такси, пришлось себя щипать за руку)))) В своей жизни применяла 2 раза лично для себя, членам своей семьи не давала вообще.",0,0,1,0,0,ADR[2],2800633,5
"Помню момент, когда у нас в стране была эпидемия гриппа и все так боялись.",0,0,0,1,0,DI[6],882269,7
"Стало не то, что лучше и спокойней, а наоборот все бесило.",0,1,0,1,1,INF[4]|DI[2]|Finding[8],76765,5
"получается что совсем и не дешево выходит, в упаковке только 2 пластинки, каждая на 1 день получается.",0,0,0,0,0,NEUTRAL,2380047,8
"Считаю, что данный препарат необходим детям с серьёзными заболеваниями.",0,0,0,0,0,NEUTRAL,9008199,9
"Но как защититься от неё в самом начале, чтобы не пришлось потом долго лечиться от гриппа, ОРЗ, ОРВИ, а в особенности защитить детей, которые ещё и в рот тянут всё подряд) Рекомендую мазь Лубныфарм ""Оксолин"".",0,0,0,1,0,DI[2],2445904,2
"Обычно я лечилась либо народной медициной (полоскания содой, ромашкой, чай с мёдом и т.",0,0,0,1,0,DI[6],6425181,4
"Так вот этот не то что ей не помог, еще и усугубил ситуацию за счет экстракта той самой мяты, которая тоже является аллергеном.",0,1,0,0,1,INF[2]|Finding[6],2408295,7
"При первых симптомах простуды, а именно проявилось на губах, сразу пошел в аптеку за лекарствами, аптекарша с огромным стремлением и уверенностью сразу предложила мне крем для наружного применения Фенистил Пенцивир.",0,0,0,1,0,DI[2],588785,1
Обе попытки выпоить ребенку суспензию заканчивались тем что малыша вырвало и запах был именно парацетамола.,0,0,1,0,0,ADR[2],2550136,7
Если появились признаки крапивницы прекращайте применение и обращайтесь к своему лечащему врачу.,0,0,1,0,0,ADR[4],594098,10
"Меня очень смущал спирт в составе, муж сказал: ""Водка!",0,0,0,0,0,NEUTRAL,894083,4
"И не только от вирусов гриппа, но и герпеса.",0,0,0,1,1,DI[2]|Finding[9],822369,10
"Когда корочка отпала, остался маленький рубчик.",0,0,1,0,0,ADR[4],1033114,13
Время использования: 2 дня Общее впечатление : Вызвал алергию RATING 4 NOTE,0,0,1,0,0,ADR[6],826379,15
"Вчера выпила, ночью проснулась чтобы покормить ребенка и понимаю что просто не могу встать.",0,0,1,0,0,ADR[3],668099,8
"В аннотации к нему, указано очень много побочных эффектов!",0,0,0,0,0,NEUTRAL,3022901,6
"Невролог назначил ребенку 3.7 лет пропить энцефабол, 1ч.",0,0,0,0,0,NEUTRAL,1111461,1
"Так вот, прошло уже 3 недели, а сдвигов я так и не увидела.",0,1,0,0,0,INF[1],938978,10
Температура спала спустя часа 2 а на след.,1,0,0,1,0,EF[13]|DI[11],4893288,14
Назначен был курс уколов психиатром ребенку из-за моих жалоб на отсутствие речи у ребенка (3 года).,0,0,0,1,0,DI[3],2424557,2
Злоупотреблять один препарат нет смысла и не будет эффекта.,0,0,0,0,0,NEUTRAL,2510045,6
"Однако, ни профилактического, ни лечебного эффекта я совершенно не заметила.",0,1,0,1,0,INF[1]|DI[2],1484511,2
Когда поивляетса температура принимать их бесполезно.,0,1,0,1,0,INF[3]|DI[2],3396668,8
и температура была несколько разэ и мы прекратили его пить.,0,0,1,0,0,ADR[3],1111461,5
"Кроме того, во время и после его применения у ребенка резко снизился аппетит.",0,0,1,0,0,ADR[3],2555494,10
"Поле зрения расширилось – боковым зрением стал лучше видеть, четкость возвращается.",1,0,0,1,0,EF[1]|DI[6],2436921,4
"Парацетамол снимет жар и головную боль, а аскорбиновая кислота-это витамин.",0,0,0,1,0,DI[2],587207,4
"Выпила вторую таблетку, как прописано через сутки-На меня сразу напали все болезни мира-Глаза изнутри выдавливало, кашель сорвал всё горло, я себя буквально по частям отрывала от дивана, что бы подняться, лицо отекло, слабость ужасная.",0,0,1,0,0,ADR[1],828556,4
После первого же применения у ребенка развился обильный ринит.,0,0,1,0,0,ADR[1],267729,2
"Нашла решение в донормиле, выпиваешь - засыпаешь!",1,0,0,0,0,EF[3],108315,4
"Раньше я никогда не принимала успокаивающие, только что разве на ночь, когда не могла заснуть.",0,0,0,1,0,DI[3],2491250,1
"Анаферон покупала пару раз, когда у дочки появлялись первые симптомы ОРВИ.",0,0,0,1,0,DI[3],2418485,1
Моему сыну кагоцел давали в качестве лекарства от какого-то простудного вируса в детском спортивном лагере.,0,0,1,0,0,ADR[1],2460904,1
Утром стало намного легче.,1,0,0,0,0,EF[1],7433765,22
"И плюс промывала нос, потому что насморк был ужасный.",0,0,0,1,0,DI[6],3263317,17
"Надо сказать, что к вечеру уже заметно полегчало и я воодушевленно стала принимать Кагоцел дальше.",0,0,0,0,0,NEUTRAL,2673128,5
Для профилактики принимать в гораздо меньшей дозировке.,0,0,0,1,0,DI[2],580741,5
"Болят суставы, плечи, пальцы, сначала думала ""отлежала"", но они то пройдут, то снова заболят.",0,0,1,0,0,ADR[2],862550,3
"После приема действительно становилось легче, и горло меньше болело и нос не так закладывало.",1,0,0,1,0,EF[4]|DI[3],246591,5
Наступила опять весна и вновь эти простудные заболевания начали действовать с новой силой.,0,0,0,1,0,DI[4],885375,1
Не значительно снять чувство тревоги.,1,0,0,1,0,EF[2]|DI[4],2738039,13
"Так как в этот раз антибиотика не было, больше всех под сомнение попал Амизончик, как только я перестала его давать ребёнку, диарея прекратилась.",0,0,1,0,0,ADR[2],2633533,5
"Но когда моя малышка простыла, (через пару месяцев), нам снова выписали анаферон, и вот тогда от него действия никакого не было, и нам пришлось сочетать с другими противовирусными средствами.",0,1,0,1,0,INF[3]|DI[1],590646,3
"Позвонила лечащему врачу, описала ситуацию - сказали больше не принимать т, к он может давать аллергическую реакцию.",0,0,0,0,1,Finding[2],1607970,5
"С гостями, танцами, подарками и поздравлениями, как и хотела)).",0,0,0,0,0,NEUTRAL,6425181,25
"Больше не пользуемся, видимо нам он не подходит.",0,1,0,0,0,INF[2],1730783,11
"Но в качестве побочных эффектов указаны: одышка, раздражение горла, головная боль, колебания давления, тошнота, рвота, изжога, боль в животе, диарея.",0,0,0,0,1,Finding[3],1484511,4
"Но, если заболеть посерьезнее, лично я как-то сомневаюсь в действенном лечении этим препаратом.",0,0,0,0,0,NEUTRAL,1089645,10
"Мазал все как написано в инструкции, а на следующий день ранка которая была, стала еще в два раза больше, а помимо появилась еще и вторая.",0,0,1,0,0,ADR[3],588785,5
"Ни разу ни мне, ни моей семье флюколд конкретно не помог снять первые симптомы гриппа или простуды.",0,1,0,1,0,INF[1]|DI[2],2395998,4
Хорошее средство!,1,0,0,0,0,EF[1],2689273,8
"У меня препарат не вызывает сонливости и это хорошо, значит его можно выпить на работе в какие-то особенно напряженные моменты.",0,0,0,0,1,Finding[5],110018,4
"Может включалось мое подсознание, может самовнушение, но валериана помогала мне справляться эмоциями.",1,0,0,1,0,EF[6]|DI[1],2513399,8
"Нравится, что этот препарат помимо сосудосуживающего эффекта помогает разжижать густые сопли.",1,0,0,1,0,EF[3]|DI[2],2695437,7
Данный препарат мы используем в качестве профилактики.,0,0,0,1,0,DI[1],883013,2
"Препарат подходит для быстрого снятия симптомов и облегчения существования, но для выздоровления не годится.",1,1,0,0,0,INF[1]|EF[4],2657172,5
"Первый укол, перенес нормально, вечером ребенка как подменили... Дикий крик, кидание игрушками, слезы.",0,0,1,0,0,ADR[1],2597892,3
"Может в других ситуациях лекарство работает, но мне не помогло и советовать его я никому не могу.",0,1,0,0,0,INF[1],2733948,10
Он не является панацеей от всех симптомв простуды.,0,0,0,1,0,DI[1],635587,3
"Часто простужаюсь, а при активном насыщенном ритме жизни лекарственных средств, помогающих облегчить симптомы простуды пришлось перепробовать немало, попадался нередко среди них и Колдрекс, однако без особой необходимости стараюсь его не брать и вот почему: наверное, главный фактор - цена, по сути, препарат не имеет каких-либо преимуществ по своей эффективности в сравнении с другими, но ценовая накрутка достаточно впечатляет, то есть, по сути, покупатель платит деньги за весьма масштабную рекламную кампанию препарата.",0,0,0,1,0,DI[1],910748,1
"Как только заболевает дочь, я начинаю ставить ""Генферон"" и сыну тоже, что бы повысить его иммунитет, но он все равно заражается от дочери через несколько дней.",0,0,0,1,0,DI[2],824781,5
"Сказала, что с ним простуда проходит очень легко и быстро.",0,0,0,1,0,DI[4],636267,2
А после трех дней молочница прошла.,1,0,0,1,0,EF[4]|DI[6],1086939,12
"на следующей день, я не могла открыть глаза на них были мешки с картошкой, раздражительность, психи, усталость, торможенние в движениях, в мозгах и это всего пол таблетки, незнаю как люди его выдерживают, мне не подходит, очень мощная штука, по моему мнению ее нужно пить дюдям, в очень крайних ситуациях, но я бы, даже крысе не дала бы!!!",0,0,1,0,0,ADR[4],667816,3
"Распыляла его в нос течении четырех дней, результата на меня не какого не оказал, слизистая еще больше раздражалось.",0,0,1,0,0,ADR[2],2410110,13
"Настроился режим сна, стала легче засыпать.",1,0,0,1,0,EF[2]|DI[1],940903,4
"Спустя 3 часа, чувствовался озноб, но повышения температуры не было, голова так же болела... Вообщем, я понимаю, что все мы разные... но пожалуйста, перед тем, как давать ребенку, испробуйте на себе.",0,0,0,1,0,DI[1],2438387,9
"Да и бог с ценой, но ведь часто он вообще не помогает.",0,1,0,0,0,INF[2],886333,12
Но если все таки вам его прописали прочитайте хорошо аннотацию прежде чем его давать Общее впечатление : ребенок стал возбужденным,0,0,1,0,0,ADR[1],1105026,7
"Как то я заметила, что мне помогает настойка валерианы.",1,0,0,0,0,EF[5],647288,4
"Мы всячески пытались его поддержать, но его неуверенность в себе поражала и то как он накручивал себя.",0,0,0,1,0,DI[5],811512,5
Утром не было сонливости.,0,0,0,1,0,DI[8],747352,5
"Капали мы 3 дня по 5 раз на день, а уже на четвертый день у нас появилась температура и кашель.",0,1,0,1,0,INF[3]|DI[2],644737,10
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2
"Слышала информацию, что он плохо влияет на память, но я не замечала.",0,0,0,0,1,Finding[3],2685800,8
Видимый эффект нам наверное рано еще судить но малыш простудился и простуда прошла в легкой форме.,1,0,0,1,0,EF[2]|DI[1],2732647,8
"Перепробовав много всевозможных снотворных, оставался только этот препарат неиспробованный.",0,0,0,0,0,NEUTRAL,1326637,1
Во вторых очень много работает и первоначальные симптомы просто списывает на усталость.,0,0,0,0,1,Finding[1],2457936,9
"Как лекарству от боли в горле не хватает немного обволакивающего свойства, как только конфетка растворяется, лечебное действие практически сразу проходит, однако как средство для снятия несильной боли, могу смело рекомендовать, в составе антибиотики и анестетик, благодаря которому боль действительно спадает.",1,0,0,1,0,EF[3]|DI[1],824400,3
А остальное просто выбрасывание денег.,0,0,0,0,0,NEUTRAL,2533930,12
Общее впечатление : Мне не помогает.Не нравится.,0,1,0,0,0,INF[4],902248,17
"Моему ребёнку 6 лет, у него задержка речевого развития.",0,0,0,1,0,DI[3],2461123,4
"Малоэффективен, вызывает диарею, которая может продолжаться 2-3 дня.",0,1,1,0,0,INF[1]|ADR[2],1979075,1
"К вечеру следующего дня почувствовала себя более менее нормальным человеком: нос - дышит, слез - нет, температура нормализовалась.",1,0,0,1,0,EF[6]|DI[4],913556,10
"Каждую нашу простуду, зубы со всеми прилагающимися прелестями Виферон был среди наших помощников.",0,0,0,1,0,DI[2],1313539,5
"С этими таблетками знакома не понаслышке, ,моя родственница болеет психическим заболеванием, может по 3 дня не спать и по ночам ходить., перепробовав много снотворных помогло это., донормил не помогает при психическом расстройстве.",0,1,0,1,0,INF[6]|DI[5],818785,1
"Что я увидела уже, это то что дочка стала лучше спать, нет криков сквозь сон, вечных расставаний в туалет и т. д В упаковке находится 15 пакетиков.",1,0,0,1,0,EF[3]|DI[5],2397861,7
"Нам не помогал, болели часто.",0,1,0,0,0,INF[2],2448225,3
"Общее впечатление : Есть подозрение, что у ребенка ОРВИ.",0,0,0,1,0,DI[3],636267,11
"Даю ""Анаферон"" -одной для лечения-другой для профилактики.",0,0,0,1,0,DI[2],810713,5
"Результаты стали видны через две недели, каждый день начали появляться новые слова, но был один момент.",1,0,0,0,0,EF[2],1740396,7
"После 3-го укола сын начал проявлять интерес к повторению звуков, новые звуки появлялись, старые мог повторять по несколько раз, слов как таковых новых не произносил.",1,0,0,0,0,EF[4],2424557,4
"Вылезла простуда на губах, заказала мужу, чтоб купил мазь Ацикловир, ну вообщем он забыл название, и купил, то, что собственно ему предложили в аптеке, прорекламировав так, что мол жена оценит некий матирующий эффект от данного средства.",0,0,0,1,0,DI[3],2523468,1
"При ОРВИ нормально подойдёт, а вот если грипп надо поискать лекарство поэффективнее.",0,0,0,1,1,DI[5]|Finding[7],807999,8
"Потом пошли к лору сделали все обследования, ничего не было на них, что указывало на лор заболевания, сдали анализы все в норме, но кашель так и не проходил не смотря на все это, лечение не помогало.",0,0,0,1,0,DI[3],793853,2
"Вроде бы и нагрузки никакой нет, а сердце бьется непривычно часто, как будто ты только что догонял уходящий автобус.",0,0,1,0,0,ADR[2],2693866,12
"Больше я не ставила эти свечи и температура больше 38,5 не росла.",0,0,1,0,0,ADR[4],2309597,8
"В то время как мы попали в больницу, доктор нам сообщил, что именно после приема этого препарата очень много детей поступает в больницы скорой помощи с тяжелыми аллергическими реакциями.",0,0,1,0,0,ADR[1],2886803,5
Общее впечатление : помогают RATING 4 NOTE,0,0,0,0,0,NEUTRAL,594839,5
Именно таким неприятным моментом стало для меня выздоравливание от пневмонии.,1,0,0,1,0,EF[8]|DI[7],1086939,2
"Старшему сыну первые две прививки от дифтерии, столбняка и коклюша делали вакциной ""Пентаксим"", мне настоятельно рекомендовали педиатры нашей поликлиники.",0,0,0,1,0,DI[1],2394715,1
"Были побочные: слабость, сонливость, общее недомогание.",0,0,1,0,0,ADR[2],2676539,4
"Нам не помог, результата не заметила, ребенок как был вредный и капризный, такой и остался.",0,1,0,1,0,INF[1]|DI[3],2660532,1
Но ребенок заболевал не зависимо от того принимали мы Анаферон или нет.,0,1,0,0,0,INF[4],273783,7
"Но сколько раз мы ни покупали его, я не замечала эффекта, хотя мы всё делали по инструкции.",0,1,0,0,0,INF[3],2533836,5
Выждала 3 недели перерыва и еще раз решила использовать препарат в профилактических целях.,0,0,0,1,0,DI[1],4194932,4
"Просто препарат хорошо улучшает кровообращение в голове, из за этого такой эффект наступает –просто принимать его надо пораньше, и тогда бессонницы не будет.",1,0,1,0,1,EF[2]|ADR[1]|Finding[3],942872,10
Еле ходила.,0,0,0,0,0,NEUTRAL,2196209,4
"Когда дочке было три года начали замечать, что она почти не разговаривает.",0,0,0,1,0,DI[7],886333,5
Мы пропили курс 2 недели и через неделю после прекращения приема заболели снова.,0,1,0,0,0,INF[1],950111,9
"Температура выше субфибрильной 37,2 не поднимается, но самочувствие при этом- полная дрянь.",0,0,0,1,0,DI[2],2397151,5
"Я была в шоке, никогда раньше не видела кошмаров, чтобы была лихорадка и панический ужас.",0,0,1,0,0,ADR[1],151880,8
"Выполнена операция трепанации черепа, клипирования аневризмы.",0,0,0,1,0,DI[3],2656049,2
Помогают хорошо!,1,0,0,0,0,EF[1],6993980,13
Также если в голове кавардак глицин помогает поставить голову на место.,1,0,0,0,0,EF[13],2445498,11
"Теперь про аллергию- моя мама страдает хроническим аллергическим ринитом, уже много лет, пробовала все известные медикаменты и спреи в нос для снятия симптомов.",0,0,0,1,1,DI[3]|Finding[1],2408295,6
